year,mo,dy, hr, Pmean, Pstdv,  n
2019,08,05, 21, 0.012, 0.000,  1
2019,08,06, 06, 0.012, 0.000,  1
2019,08,06, 07, 0.120, 0.074, 12
2019,08,06, 08, 0.388, 0.212, 12
2019,08,06, 09, 1.016, 0.225, 12
2019,08,06, 10, 1.365, 0.172, 12
2019,08,06, 11, 2.000, 0.410, 12
2019,08,06, 12, 2.229, 0.457, 12
2019,08,06, 13, 1.521, 0.237, 12
2019,08,06, 14, 1.729, 0.441, 12
2019,08,06, 15, 1.420, 0.485, 12
2019,08,06, 16, 2.017, 0.539, 12
2019,08,06, 17, 0.554, 0.220, 12
2019,08,06, 18, 0.674, 0.080, 12
2019,08,06, 19, 0.579, 0.200, 12
2019,08,06, 20, 0.118, 0.053, 12
2019,08,06, 21, 0.034, 0.014,  6
2019,08,07, 07, 0.073, 0.053, 12
2019,08,07, 08, 0.409, 0.171, 12
2019,08,07, 09, 1.100, 0.245, 12
2019,08,07, 10, 1.332, 0.383, 12
2019,08,07, 11, 1.812, 0.428, 12
2019,08,07, 12, 2.206, 0.605, 12
2019,08,07, 13, 1.678, 0.731, 12
2019,08,07, 14, 2.243, 0.614, 12
2019,08,07, 15, 2.014, 0.896, 12
2019,08,07, 16, 1.071, 0.872, 12
2019,08,07, 17, 1.537, 0.581, 12
2019,08,07, 18, 1.174, 0.321, 12
2019,08,07, 19, 0.501, 0.248, 12
2019,08,07, 20, 0.109, 0.040, 12
2019,08,07, 21, 0.030, 0.017,  6
2019,08,08, 06, 0.012, 0.000,  1
2019,08,08, 07, 0.090, 0.051, 12
2019,08,08, 08, 0.260, 0.112, 12
2019,08,08, 09, 0.647, 0.373, 12
2019,08,08, 10, 1.380, 0.278, 12
2019,08,08, 11, 2.031, 0.330, 12
2019,08,08, 12, 1.990, 0.706, 12
2019,08,08, 13, 2.709, 0.419, 12
2019,08,08, 14, 2.496, 0.673, 12
2019,08,08, 15, 1.915, 0.638, 12
2019,08,08, 16, 2.267, 0.216, 12
2019,08,08, 17, 1.668, 0.503, 12
2019,08,08, 18, 1.269, 0.309, 12
2019,08,08, 19, 0.531, 0.227, 12
2019,08,08, 20, 0.147, 0.051, 12
2019,08,08, 21, 0.034, 0.018,  6
2019,08,09, 07, 0.023, 0.008, 11
2019,08,09, 08, 0.109, 0.054, 12
2019,08,09, 09, 0.153, 0.049, 12
2019,08,09, 10, 0.373, 0.128, 12
2019,08,09, 11, 0.578, 0.273, 12
2019,08,09, 12, 0.227, 0.120, 12
2019,08,09, 13, 0.219, 0.076, 12
2019,08,09, 14, 0.173, 0.125, 12
2019,08,09, 15, 0.743, 0.252, 12
2019,08,09, 16, 1.628, 0.712, 12
2019,08,09, 17, 0.437, 0.147, 12
2019,08,09, 18, 0.414, 0.118, 12
2019,08,09, 19, 0.177, 0.046, 12
2019,08,09, 20, 0.090, 0.069, 12
2019,08,09, 21, 0.026, 0.008,  8
2019,08,10, 07, 0.065, 0.032, 10
2019,08,10, 08, 0.381, 0.232, 12
2019,08,10, 09, 0.835, 0.237, 12
2019,08,10, 10, 0.955, 0.413, 12
2019,08,10, 11, 0.733, 0.416, 12
2019,08,10, 12, 0.953, 0.809, 12
2019,08,10, 13, 1.757, 0.679, 12
2019,08,10, 14, 1.067, 1.109, 12
2019,08,10, 15, 1.272, 0.944, 12
2019,08,10, 16, 1.418, 0.630, 12
2019,08,10, 17, 1.146, 0.526, 12
2019,08,10, 18, 1.073, 0.344, 12
2019,08,10, 19, 0.509, 0.275, 12
2019,08,10, 20, 0.107, 0.033, 12
2019,08,10, 21, 0.038, 0.021,  5
2019,08,11, 07, 0.068, 0.037, 12
2019,08,11, 08, 0.409, 0.223, 12
2019,08,11, 09, 1.079, 0.253, 12
2019,08,11, 10, 1.669, 0.281, 12
2019,08,11, 11, 1.772, 0.630, 12
2019,08,11, 12, 1.192, 0.385, 12
2019,08,11, 13, 1.714, 0.588, 12
2019,08,11, 14, 1.802, 0.309, 12
2019,08,11, 15, 1.691, 0.398, 12
2019,08,11, 16, 1.699, 0.466, 12
2019,08,11, 17, 1.050, 0.300, 12
2019,08,11, 18, 0.675, 0.146, 12
2019,08,11, 19, 0.258, 0.106, 12
2019,08,11, 20, 0.051, 0.024, 12
2019,08,11, 21, 0.028, 0.007,  3
2019,08,12, 07, 0.065, 0.035, 12
2019,08,12, 08, 0.386, 0.220, 12
2019,08,12, 09, 1.082, 0.212, 12
2019,08,12, 10, 1.750, 0.191, 12
2019,08,12, 11, 2.313, 0.130, 12
2019,08,12, 12, 2.278, 0.539, 12
2019,08,12, 13, 1.994, 0.448, 12
2019,08,12, 14, 1.558, 0.840, 12
2019,08,12, 15, 1.884, 0.684, 12
2019,08,12, 16, 0.999, 0.766, 12
2019,08,12, 17, 0.054, 0.048, 12
2019,08,12, 18, 0.032, 0.019, 12
2019,08,12, 19, 0.371, 0.169, 12
2019,08,12, 20, 0.120, 0.066, 12
2019,08,12, 21, 0.018, 0.007,  4
2019,08,13, 07, 0.073, 0.044, 11
2019,08,13, 08, 0.401, 0.221, 12
2019,08,13, 09, 0.788, 0.521, 12
2019,08,13, 10, 1.775, 0.181, 12
2019,08,13, 11, 2.058, 0.346, 12
2019,08,13, 12, 1.898, 0.876, 12
2019,08,13, 13, 1.033, 1.217, 12
2019,08,13, 14, 0.620, 0.527, 12
2019,08,13, 15, 1.340, 0.550, 12
2019,08,13, 16, 0.542, 0.320, 12
2019,08,13, 17, 0.522, 0.308, 12
2019,08,13, 18, 0.489, 0.349, 12
2019,08,13, 19, 0.512, 0.283, 12
2019,08,13, 20, 0.120, 0.059, 12
2019,08,13, 21, 0.024, 0.010,  4
2019,08,14, 07, 0.051, 0.030,  9
2019,08,14, 08, 0.366, 0.198, 12
2019,08,14, 09, 1.074, 0.221, 12
2019,08,14, 10, 1.748, 0.177, 12
2019,08,14, 11, 2.124, 0.459, 12
2019,08,14, 12, 2.680, 0.080, 12
2019,08,14, 13, 2.783, 0.213, 12
2019,08,14, 14, 2.367, 0.571, 12
2019,08,14, 15, 2.351, 0.637, 12
2019,08,14, 16, 2.000, 0.404, 12
2019,08,14, 17, 0.958, 0.207, 12
2019,08,14, 18, 0.332, 0.152, 12
2019,08,14, 19, 0.147, 0.056, 12
2019,08,14, 20, 0.023, 0.013,  9
2019,08,15, 07, 0.050, 0.016,  7
2019,08,15, 08, 0.120, 0.051, 12
2019,08,15, 09, 0.302, 0.165, 12
2019,08,15, 10, 0.636, 0.359, 12
2019,08,15, 11, 0.321, 0.083, 12
2019,08,15, 12, 0.870, 0.425, 12
2019,08,15, 13, 1.266, 0.597, 12
2019,08,15, 14, 1.373, 0.809, 12
2019,08,15, 15, 1.832, 0.806, 12
2019,08,15, 16, 1.855, 0.452, 12
2019,08,15, 17, 1.460, 0.473, 12
2019,08,15, 18, 0.580, 0.372, 12
2019,08,15, 19, 0.353, 0.091, 12
2019,08,15, 20, 0.098, 0.047, 12
2019,08,15, 21, 0.024, 0.017,  2
2019,08,16, 07, 0.083, 0.056, 10
2019,08,16, 08, 0.390, 0.195, 12
2019,08,16, 09, 0.947, 0.196, 12
2019,08,16, 10, 1.730, 0.295, 12
2019,08,16, 11, 1.596, 0.362, 12
2019,08,16, 12, 1.021, 0.700, 12
2019,08,16, 13, 2.356, 0.610, 12
2019,08,16, 14, 1.819, 0.599, 12
2019,08,16, 15, 1.316, 0.402, 12
2019,08,16, 16, 1.748, 0.585, 12
2019,08,16, 17, 1.291, 0.342, 12
2019,08,16, 18, 0.749, 0.318, 12
2019,08,16, 19, 0.176, 0.042, 12
2019,08,16, 20, 0.052, 0.033, 11
2019,08,17, 07, 0.042, 0.017,  6
2019,08,17, 08, 0.124, 0.059, 12
2019,08,17, 09, 0.147, 0.046, 12
2019,08,17, 10, 0.270, 0.067, 12
2019,08,17, 11, 0.313, 0.071, 12
2019,08,17, 12, 0.618, 0.228, 12
2019,08,17, 13, 0.416, 0.122, 12
2019,08,17, 14, 0.397, 0.088, 12
2019,08,17, 15, 0.313, 0.064, 12
2019,08,17, 16, 0.278, 0.051, 12
2019,08,17, 17, 0.193, 0.047, 12
2019,08,17, 18, 0.128, 0.051, 12
2019,08,17, 19, 0.041, 0.037, 11
2019,08,17, 20, 0.022, 0.008,  7
2019,08,18, 07, 0.029, 0.007,  5
2019,08,18, 08, 0.108, 0.054, 12
2019,08,18, 09, 0.304, 0.064, 12
2019,08,18, 10, 0.228, 0.073, 12
2019,08,18, 11, 0.449, 0.101, 12
2019,08,18, 12, 0.439, 0.251, 12
2019,08,18, 13, 0.556, 0.260, 12
2019,08,18, 14, 0.692, 0.464, 12
2019,08,18, 15, 0.487, 0.250, 12
2019,08,18, 16, 1.112, 0.713, 12
2019,08,18, 17, 1.217, 0.328, 12
2019,08,18, 18, 0.959, 0.184, 12
2019,08,18, 19, 0.513, 0.245, 12
2019,08,18, 20, 0.083, 0.058, 12
2019,08,19, 07, 0.071, 0.035,  9
2019,08,19, 08, 0.354, 0.181, 12
2019,08,19, 09, 1.049, 0.216, 12
2019,08,19, 10, 1.758, 0.186, 12
2019,08,19, 11, 2.106, 0.359, 12
2019,08,19, 12, 2.335, 0.536, 12
2019,08,19, 13, 1.987, 0.729, 12
2019,08,19, 14, 1.456, 0.975, 12
2019,08,19, 15, 2.051, 1.014, 12
2019,08,19, 16, 1.591, 0.892, 12
2019,08,19, 17, 1.095, 0.577, 12
2019,08,19, 18, 0.517, 0.511, 12
2019,08,19, 19, 0.297, 0.172, 12
2019,08,19, 20, 0.089, 0.049, 12
2019,08,19, 21, 0.012, 0.000,  1
2019,08,20, 07, 0.064, 0.036,  9
2019,08,20, 08, 0.351, 0.183, 12
2019,08,20, 09, 1.048, 0.225, 12
2019,08,20, 10, 1.765, 0.189, 12
2019,08,20, 11, 2.264, 0.111, 12
2019,08,20, 12, 2.534, 0.322, 12
2019,08,20, 13, 2.318, 0.620, 12
2019,08,20, 14, 1.462, 0.954, 12
2019,08,20, 15, 0.687, 0.634, 12
2019,08,20, 16, 0.772, 0.481, 12
2019,08,20, 17, 0.762, 0.351, 12
2019,08,20, 18, 1.166, 0.259, 12
2019,08,20, 19, 0.413, 0.223, 12
2019,08,20, 20, 0.083, 0.042, 12
2019,08,20, 21, 0.024, 0.000,  1
2019,08,21, 07, 0.061, 0.035,  9
2019,08,21, 08, 0.346, 0.176, 12
2019,08,21, 09, 1.022, 0.216, 12
2019,08,21, 10, 1.701, 0.194, 12
2019,08,21, 11, 2.234, 0.125, 12
2019,08,21, 12, 2.593, 0.129, 12
2019,08,21, 13, 1.781, 0.964, 12
2019,08,21, 14, 1.443, 0.492, 12
2019,08,21, 15, 1.536, 0.511, 12
2019,08,21, 16, 2.003, 0.326, 12
2019,08,21, 17, 1.669, 0.272, 12
2019,08,21, 18, 0.975, 0.271, 12
2019,08,21, 19, 0.480, 0.207, 12
2019,08,21, 20, 0.112, 0.058, 12
2019,08,21, 21, 0.012, 0.000,  1
2019,08,22, 07, 0.056, 0.024,  8
2019,08,22, 08, 0.344, 0.194, 12
2019,08,22, 09, 1.027, 0.209, 12
2019,08,22, 10, 1.713, 0.176, 12
2019,08,22, 11, 2.193, 0.121, 12
2019,08,22, 12, 2.506, 0.074, 12
2019,08,22, 13, 2.586, 0.353, 12
2019,08,22, 14, 2.374, 0.535, 12
2019,08,22, 15, 2.476, 0.329, 12
2019,08,22, 16, 2.201, 0.150, 12
2019,08,22, 17, 1.575, 0.168, 12
2019,08,22, 18, 1.070, 0.194, 12
2019,08,22, 19, 0.370, 0.190, 12
2019,08,22, 20, 0.070, 0.045, 12
2019,08,23, 07, 0.059, 0.024,  8
2019,08,23, 08, 0.345, 0.188, 12
2019,08,23, 09, 1.050, 0.214, 12
2019,08,23, 10, 1.656, 0.180, 12
2019,08,23, 11, 2.133, 0.104, 12
2019,08,23, 12, 2.412, 0.099, 12
2019,08,23, 13, 2.398, 0.161, 12
2019,08,23, 14, 2.289, 0.184, 12
2019,08,23, 15, 2.074, 0.335, 12
2019,08,23, 16, 2.054, 0.294, 12
2019,08,23, 17, 1.714, 0.196, 12
2019,08,23, 18, 1.028, 0.232, 12
2019,08,23, 19, 0.338, 0.204, 12
2019,08,23, 20, 0.077, 0.031, 12
2019,08,23, 21, 0.024, 0.000,  1
2019,08,24, 07, 0.055, 0.021,  7
2019,08,24, 08, 0.333, 0.187, 12
2019,08,24, 09, 1.030, 0.217, 12
2019,08,24, 10, 1.701, 0.179, 12
2019,08,24, 11, 2.200, 0.113, 12
2019,08,24, 12, 2.505, 0.075, 12
2019,08,24, 13, 2.655, 0.023, 12
2019,08,24, 14, 2.651, 0.030, 12
2019,08,24, 15, 2.493, 0.079, 12
2019,08,24, 16, 2.166, 0.115, 12
2019,08,24, 17, 1.718, 0.173, 12
2019,08,24, 18, 1.100, 0.206, 12
2019,08,24, 19, 0.333, 0.203, 12
2019,08,24, 20, 0.058, 0.030, 11
2019,08,25, 07, 0.048, 0.026,  8
2019,08,25, 08, 0.324, 0.188, 12
2019,08,25, 09, 1.014, 0.203, 12
2019,08,25, 10, 1.665, 0.201, 12
2019,08,25, 11, 2.102, 0.148, 12
2019,08,25, 12, 2.350, 0.201, 12
2019,08,25, 13, 2.581, 0.028, 12
2019,08,25, 14, 2.493, 0.116, 12
2019,08,25, 15, 2.404, 0.084, 12
2019,08,25, 16, 2.079, 0.127, 12
2019,08,25, 17, 1.608, 0.164, 12
2019,08,25, 18, 1.019, 0.179, 12
2019,08,25, 19, 0.320, 0.191, 12
2019,08,25, 20, 0.054, 0.035, 12
2019,08,26, 07, 0.065, 0.030,  7
2019,08,26, 08, 0.286, 0.127, 12
2019,08,26, 09, 0.852, 0.193, 12
2019,08,26, 10, 1.467, 0.166, 12
2019,08,26, 11, 1.943, 0.137, 12
2019,08,26, 12, 2.274, 0.076, 12
2019,08,26, 13, 2.411, 0.024, 12
2019,08,26, 14, 2.412, 0.013, 12
2019,08,26, 15, 2.272, 0.085, 12
2019,08,26, 16, 1.955, 0.106, 12
2019,08,26, 17, 1.476, 0.174, 12
2019,08,26, 18, 0.900, 0.175, 12
2019,08,26, 19, 0.306, 0.140, 12
2019,08,26, 20, 0.064, 0.039, 11
2019,08,27, 07, 0.054, 0.022,  6
2019,08,27, 08, 0.281, 0.148, 12
2019,08,27, 09, 0.870, 0.193, 12
2019,08,27, 10, 1.485, 0.164, 12
2019,08,27, 11, 1.942, 0.115, 12
2019,08,27, 12, 2.249, 0.074, 12
2019,08,27, 13, 2.417, 0.026, 12
2019,08,27, 14, 2.415, 0.058, 12
2019,08,27, 15, 1.545, 0.688, 12
2019,08,27, 16, 1.164, 0.602, 12
2019,08,27, 17, 0.843, 0.442, 12
2019,08,27, 18, 0.192, 0.240, 12
2019,08,27, 19, 0.163, 0.049, 12
2019,08,27, 20, 0.068, 0.041, 11
2019,08,28, 07, 0.033, 0.018,  4
2019,08,28, 08, 0.267, 0.158, 12
2019,08,28, 09, 0.876, 0.197, 12
2019,08,28, 10, 1.477, 0.156, 12
2019,08,28, 11, 1.948, 0.201, 12
2019,08,28, 12, 2.251, 0.098, 12
2019,08,28, 13, 2.254, 0.172, 12
2019,08,28, 14, 1.828, 0.189, 12
2019,08,28, 15, 2.155, 0.157, 12
2019,08,28, 16, 1.574, 0.673, 12
2019,08,28, 17, 0.972, 0.173, 12
2019,08,28, 18, 0.791, 0.185, 12
2019,08,28, 19, 0.409, 0.227, 12
2019,08,28, 20, 0.045, 0.034,  7
2019,08,29, 07, 0.012, 0.000,  1
2019,08,29, 08, 0.072, 0.037, 12
2019,08,29, 09, 0.224, 0.037, 12
2019,08,29, 10, 0.568, 0.243, 12
2019,08,29, 11, 1.442, 0.646, 12
2019,08,29, 12, 1.838, 0.503, 12
2019,08,29, 13, 1.648, 0.642, 12
2019,08,29, 14, 0.549, 0.185, 12
2019,08,29, 15, 1.084, 0.599, 12
2019,08,29, 16, 1.216, 0.455, 12
2019,08,29, 17, 1.022, 0.531, 12
2019,08,29, 18, 0.620, 0.395, 12
2019,08,29, 19, 0.267, 0.070, 12
2019,08,29, 20, 0.063, 0.045,  9
2019,08,30, 07, 0.065, 0.033,  7
2019,08,30, 08, 0.306, 0.106, 12
2019,08,30, 09, 0.895, 0.191, 12
2019,08,30, 10, 1.631, 0.228, 12
2019,08,30, 11, 2.108, 0.337, 12
2019,08,30, 12, 2.567, 0.108, 12
2019,08,30, 13, 2.715, 0.088, 12
2019,08,30, 14, 2.688, 0.064, 12
2019,08,30, 15, 2.524, 0.109, 12
2019,08,30, 16, 2.136, 0.249, 12
2019,08,30, 17, 1.646, 0.188, 12
2019,08,30, 18, 0.802, 0.293, 12
2019,08,30, 19, 0.290, 0.183, 12
2019,08,30, 20, 0.045, 0.029,  9
2019,08,31, 07, 0.046, 0.026,  6
2019,08,31, 08, 0.298, 0.156, 12
2019,08,31, 09, 0.989, 0.238, 12
2019,08,31, 10, 1.705, 0.196, 12
2019,08,31, 11, 2.159, 0.157, 12
2019,08,31, 12, 2.480, 0.095, 12
2019,08,31, 13, 2.622, 0.053, 12
2019,08,31, 14, 2.566, 0.082, 12
2019,08,31, 15, 2.348, 0.225, 12
2019,08,31, 16, 2.086, 0.129, 12
2019,08,31, 17, 1.445, 0.311, 12
2019,08,31, 18, 0.758, 0.276, 12
2019,08,31, 19, 0.122, 0.082, 12
2019,08,31, 20, 0.024, 0.017,  2
2019,09,01, 07, 0.048, 0.000,  1
2019,09,01, 08, 0.096, 0.070, 12
2019,09,01, 09, 0.332, 0.101, 12
2019,09,01, 10, 0.523, 0.212, 12
2019,09,01, 11, 0.868, 0.292, 12
2019,09,01, 12, 1.076, 0.275, 12
2019,09,01, 13, 1.001, 0.116, 12
2019,09,01, 14, 1.897, 0.472, 12
2019,09,01, 15, 1.465, 0.893, 12
2019,09,01, 16, 1.739, 0.794, 12
2019,09,01, 17, 1.258, 0.503, 12
2019,09,01, 18, 1.038, 0.288, 12
2019,09,01, 19, 0.282, 0.204, 12
2019,09,01, 20, 0.049, 0.033,  9
2019,09,02, 07, 0.041, 0.022,  5
2019,09,02, 08, 0.304, 0.177, 12
2019,09,02, 09, 0.405, 0.278, 12
2019,09,02, 10, 1.253, 0.531, 12
2019,09,02, 11, 2.163, 0.269, 12
2019,09,02, 12, 1.979, 0.817, 12
2019,09,02, 13, 2.302, 0.676, 12
2019,09,02, 14, 2.697, 0.246, 12
2019,09,02, 15, 1.717, 0.742, 12
2019,09,02, 16, 1.273, 0.675, 12
2019,09,02, 17, 1.669, 0.265, 12
2019,09,02, 18, 1.077, 0.234, 12
2019,09,02, 19, 0.259, 0.214, 12
2019,09,02, 20, 0.026, 0.015,  7
2019,09,03, 07, 0.024, 0.000,  1
2019,09,03, 08, 0.289, 0.211, 12
2019,09,03, 09, 0.372, 0.267, 12
2019,09,03, 10, 0.286, 0.044, 12
2019,09,03, 11, 0.340, 0.070, 12
2019,09,03, 12, 0.422, 0.167, 12
2019,09,03, 13, 0.592, 0.100, 12
2019,09,03, 14, 0.678, 0.365, 12
2019,09,03, 15, 0.267, 0.227, 12
2019,09,03, 16, 0.640, 0.212, 12
2019,09,03, 17, 0.372, 0.076, 12
2019,09,03, 18, 0.260, 0.026, 12
2019,09,03, 19, 0.137, 0.033, 12
2019,09,03, 20, 0.041, 0.027,  7
2019,09,04, 07, 0.024, 0.017,  2
2019,09,04, 08, 0.143, 0.065, 12
2019,09,04, 09, 0.736, 0.578, 12
2019,09,04, 10, 0.866, 0.224, 12
2019,09,04, 11, 0.813, 0.303, 12
2019,09,04, 12, 1.298, 0.593, 12
2019,09,04, 13, 1.494, 0.526, 12
2019,09,04, 14, 0.979, 0.181, 12
2019,09,04, 15, 0.291, 0.108, 12
2019,09,04, 16, 0.197, 0.062, 12
2019,09,04, 17, 0.168, 0.056, 12
2019,09,04, 18, 0.176, 0.079, 12
2019,09,04, 19, 0.388, 0.295, 12
2019,09,04, 20, 0.036, 0.000,  1
2019,09,05, 07, 0.038, 0.018,  5
2019,09,05, 08, 0.247, 0.188, 12
2019,09,05, 09, 0.893, 0.232, 12
2019,09,05, 10, 1.210, 0.536, 12
2019,09,05, 11, 1.509, 0.697, 12
2019,09,05, 12, 1.548, 0.908, 12
2019,09,05, 13, 0.985, 0.691, 12
2019,09,05, 14, 0.978, 0.592, 12
2019,09,05, 15, 1.671, 0.737, 12
2019,09,05, 16, 1.135, 0.755, 12
2019,09,05, 17, 0.797, 0.847, 12
2019,09,05, 18, 0.488, 0.306, 12
2019,09,05, 19, 0.173, 0.073, 12
2019,09,05, 20, 0.024, 0.015,  6
2019,09,06, 07, 0.033, 0.006,  4
2019,09,06, 08, 0.318, 0.219, 12
2019,09,06, 09, 0.777, 0.150, 12
2019,09,06, 10, 1.144, 0.364, 12
2019,09,06, 11, 1.715, 0.193, 12
2019,09,06, 12, 2.345, 0.187, 12
2019,09,06, 13, 2.747, 0.130, 12
2019,09,06, 14, 2.250, 0.383, 12
2019,09,06, 15, 1.799, 0.477, 12
2019,09,06, 16, 0.868, 0.215, 12
2019,09,06, 17, 0.370, 0.144, 12
2019,09,06, 18, 0.193, 0.044, 12
2019,09,06, 19, 0.145, 0.034, 12
2019,09,06, 20, 0.033, 0.020,  4
2019,09,07, 07, 0.036, 0.017,  2
2019,09,07, 08, 0.206, 0.109, 12
2019,09,07, 09, 0.299, 0.082, 12
2019,09,07, 10, 0.413, 0.085, 12
2019,09,07, 11, 1.082, 0.584, 12
2019,09,07, 12, 2.281, 0.392, 12
2019,09,07, 13, 2.074, 0.891, 12
2019,09,07, 14, 0.491, 0.328, 12
2019,09,07, 15, 1.708, 0.671, 12
2019,09,07, 16, 1.442, 0.573, 12
2019,09,07, 17, 1.387, 0.567, 12
2019,09,07, 18, 0.886, 0.219, 12
2019,09,07, 19, 0.203, 0.155, 12
2019,09,07, 20, 0.050, 0.031,  5
2019,09,08, 07, 0.024, 0.017,  2
2019,09,08, 08, 0.110, 0.045, 12
2019,09,08, 09, 0.458, 0.207, 12
2019,09,08, 10, 0.949, 0.201, 12
2019,09,08, 11, 1.312, 0.116, 12
2019,09,08, 12, 1.814, 0.409, 12
2019,09,08, 13, 1.493, 0.666, 12
2019,09,08, 14, 0.941, 0.191, 12
2019,09,08, 15, 1.052, 0.103, 12
2019,09,08, 16, 0.840, 0.115, 12
2019,09,08, 17, 0.765, 0.112, 12
2019,09,08, 18, 0.823, 0.311, 12
2019,09,08, 19, 0.273, 0.157, 12
2019,09,08, 20, 0.039, 0.022,  7
2019,09,09, 07, 0.036, 0.012,  3
2019,09,09, 08, 0.251, 0.145, 12
2019,09,09, 09, 0.932, 0.240, 12
2019,09,09, 10, 1.657, 0.187, 12
2019,09,09, 11, 2.114, 0.203, 12
2019,09,09, 12, 2.519, 0.253, 12
2019,09,09, 13, 1.234, 0.888, 12
2019,09,09, 14, 0.737, 0.235, 12
2019,09,09, 15, 0.955, 0.357, 12
2019,09,09, 16, 0.764, 0.514, 12
2019,09,09, 17, 0.769, 0.624, 12
2019,09,09, 18, 0.095, 0.024, 12
2019,09,09, 19, 0.077, 0.028, 12
2019,09,09, 20, 0.040, 0.025,  6
2019,09,10, 07, 0.018, 0.008,  2
2019,09,10, 08, 0.196, 0.123, 12
2019,09,10, 09, 0.909, 0.245, 12
2019,09,10, 10, 1.554, 0.346, 12
2019,09,10, 11, 1.265, 0.179, 12
2019,09,10, 12, 1.811, 0.193, 12
2019,09,10, 13, 2.304, 0.488, 12
2019,09,10, 14, 2.505, 0.284, 12
2019,09,10, 15, 2.398, 0.072, 12
2019,09,10, 16, 2.146, 0.175, 12
2019,09,10, 17, 1.501, 0.194, 12
2019,09,10, 18, 0.871, 0.182, 12
2019,09,10, 19, 0.178, 0.095, 12
2019,09,10, 20, 0.024, 0.012,  5
2019,09,11, 07, 0.024, 0.017,  2
2019,09,11, 08, 0.308, 0.232, 12
2019,09,11, 09, 0.373, 0.087, 12
2019,09,11, 10, 0.500, 0.246, 12
2019,09,11, 11, 0.502, 0.207, 12
2019,09,11, 12, 0.414, 0.047, 12
2019,09,11, 13, 0.342, 0.035, 12
2019,09,11, 14, 0.384, 0.073, 12
2019,09,11, 15, 0.384, 0.059, 12
2019,09,11, 16, 0.369, 0.081, 12
2019,09,11, 17, 0.143, 0.055, 12
2019,09,11, 18, 0.061, 0.019, 12
2019,09,11, 19, 0.023, 0.018, 11
2019,09,11, 20, 0.012, 0.000,  1
2019,09,12, 08, 0.123, 0.102,  9
2019,09,12, 09, 0.209, 0.087, 12
2019,09,12, 10, 0.670, 0.326, 12
2019,09,12, 11, 1.134, 0.868, 12
2019,09,12, 12, 1.455, 0.630, 12
2019,09,12, 13, 2.549, 0.445, 12
2019,09,12, 14, 2.246, 0.645, 12
2019,09,12, 15, 2.217, 0.400, 12
2019,09,12, 16, 2.152, 0.152, 12
2019,09,12, 17, 1.550, 0.220, 12
2019,09,12, 18, 0.641, 0.391, 12
2019,09,12, 19, 0.086, 0.051, 12
2019,09,12, 20, 0.012, 0.000,  1
2019,09,13, 08, 0.048, 0.035,  4
2019,09,13, 09, 0.255, 0.254, 12
2019,09,13, 10, 0.317, 0.189, 12
2019,09,13, 11, 0.871, 0.321, 12
2019,09,13, 12, 1.654, 0.472, 12
2019,09,13, 13, 1.553, 0.716, 12
2019,09,13, 14, 2.357, 0.249, 12
2019,09,13, 15, 2.060, 0.504, 12
2019,09,13, 16, 1.911, 0.425, 12
2019,09,13, 17, 1.517, 0.285, 12
2019,09,13, 18, 0.873, 0.229, 12
2019,09,13, 19, 0.167, 0.131, 12
2019,09,13, 20, 0.018, 0.007,  4
2019,09,14, 07, 0.024, 0.000,  2
2019,09,14, 08, 0.237, 0.151, 12
2019,09,14, 09, 0.918, 0.229, 12
2019,09,14, 10, 1.651, 0.192, 12
2019,09,14, 11, 2.199, 0.134, 12
2019,09,14, 12, 2.503, 0.190, 12
2019,09,14, 13, 2.690, 0.021, 12
2019,09,14, 14, 2.648, 0.037, 12
2019,09,14, 15, 2.436, 0.073, 12
2019,09,14, 16, 2.029, 0.145, 12
2019,09,14, 17, 1.408, 0.271, 12
2019,09,14, 18, 0.771, 0.228, 12
2019,09,14, 19, 0.222, 0.153, 12
2019,09,14, 20, 0.024, 0.012,  3
2019,09,15, 07, 0.024, 0.000,  1
2019,09,15, 08, 0.247, 0.182, 12
2019,09,15, 09, 0.773, 0.164, 12
2019,09,15, 10, 1.155, 0.334, 12
2019,09,15, 11, 1.618, 0.527, 12
2019,09,15, 12, 2.604, 0.098, 12
2019,09,15, 13, 2.637, 0.112, 12
2019,09,15, 14, 2.648, 0.049, 12
2019,09,15, 15, 2.412, 0.088, 12
2019,09,15, 16, 1.794, 0.334, 12
2019,09,15, 17, 1.407, 0.270, 12
2019,09,15, 18, 0.340, 0.248, 12
2019,09,15, 19, 0.082, 0.093, 11
2019,09,16, 09, 0.028, 0.018,  8
2019,09,16, 10, 0.079, 0.025, 12
2019,09,16, 11, 0.173, 0.051, 12
2019,09,16, 12, 0.308, 0.116, 12
2019,09,16, 13, 0.442, 0.094, 12
2019,09,16, 14, 0.415, 0.107, 12
2019,09,16, 15, 0.313, 0.060, 12
2019,09,16, 16, 0.261, 0.086, 12
2019,09,16, 17, 0.344, 0.118, 12
2019,09,16, 18, 0.493, 0.259, 12
2019,09,16, 19, 0.116, 0.060,  8
2019,09,17, 07, 0.024, 0.000,  1
2019,09,17, 08, 0.159, 0.094, 12
2019,09,17, 09, 0.553, 0.153, 12
2019,09,17, 10, 0.825, 0.216, 12
2019,09,17, 11, 1.022, 0.484, 12
2019,09,17, 12, 1.881, 0.562, 12
2019,09,17, 13, 1.022, 0.409, 12
2019,09,17, 14, 1.643, 0.793, 12
2019,09,17, 15, 1.162, 0.462, 12
